id_ocorrencia;classificacao;cidade;uf;pais;data;num_recomendacoes
45780;INCIDENTE;CAMPINAS;SP;BRASIL;2012-03-28T19:30:00Z;0
45781;INCIDENTE;UBERLANDIA;MG;BRASIL;2012-04-15T20:40:00Z;0
45783;INCIDENTE;CHAVES;PA;BRASIL;2012-04-21T12:45:00Z;0
45784;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-03-26T17:45:00Z;0
45785;INCIDENTE;COARI;AM;BRASIL;2012-03-29T15:20:00Z;3
45786;INCIDENTE;SALVADOR;BA;BRASIL;2012-03-14T12:46:00Z;0
45789;INCIDENTE;ILHEUS;BA;BRASIL;2012-03-10T12:30:00Z;0
45790;INCIDENTE;CURITIBA;PR;BRASIL;2012-03-28T21:40:00Z;0
45791;INCIDENTE;MACAE;RJ;BRASIL;2012-03-28T13:45:00Z;0
45792;INCIDENTE;SAO PAULO;SP;BRASIL;2012-03-27T16:00:00Z;0
45793;INCIDENTE;GOIANIA;GO;BRASIL;2012-03-27T19:55:00Z;0
45794;ACIDENTE;NAVEGANTES;SC;BRASIL;2012-03-24T17:40:00Z;0
45795;INCIDENTE;GOIANIA;GO;BRASIL;2012-03-22T19:45:00Z;0
45796;INCIDENTE;FORTALEZA;CE;BRASIL;2012-03-22T14:41:00Z;0
45797;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2012-03-26T20:38:00Z;0
45798;INCIDENTE GRAVE;CHAPECO;SC;BRASIL;2012-03-23T21:17:00Z;0
45799;ACIDENTE;SAO SEBASTIAO DO PASSE;BA;BRASIL;2012-04-27T12:40:00Z;1
45800;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;2012-04-30T20:25:00Z;0
45801;INCIDENTE;GUARULHOS;SP;BRASIL;2012-04-27T03:54:00Z;0
45802;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-01-26T17:00:00Z;0
45803;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-04-12T10:30:00Z;0
45804;INCIDENTE;GOIANIA;GO;BRASIL;2012-04-25T09:20:00Z;0
45819;ACIDENTE;PIRANHAS;GO;BRASIL;2012-05-08T19:30:00Z;2
45820;ACIDENTE;GUARUJA;SP;BRASIL;2012-04-26T17:26:00Z;3
45821;ACIDENTE;LENCOIS PAULISTA;SP;BRASIL;2012-05-01T17:15:00Z;2
45822;ACIDENTE;PORTO VELHO;RO;BRASIL;2012-05-05T11:15:00Z;0
45829;ACIDENTE;SANTA MARIANA;PR;BRASIL;2012-05-10T12:00:00Z;0
45830;INCIDENTE GRAVE;FORMOSA;GO;BRASIL;2012-05-06T19:00:00Z;0
45831;INCIDENTE GRAVE;MARINGA;PR;BRASIL;2012-05-03T12:00:00Z;0
45833;INCIDENTE GRAVE;MARICA;RJ;BRASIL;2012-05-03T11:20:00Z;0
45834;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2012-04-23T21:35:00Z;0
45835;INCIDENTE GRAVE;BLUMENAU;SC;BRASIL;2012-04-23T13:50:00Z;0
45841;INCIDENTE;RIO BRANCO;AC;BRASIL;2012-05-07T23:42:00Z;0
45842;INCIDENTE;MACAPA;AP;BRASIL;2012-04-28T14:23:00Z;0
45843;INCIDENTE;GUARULHOS;SP;BRASIL;2012-05-01T23:30:00Z;0
45844;INCIDENTE;CONFINS;MG;BRASIL;2012-04-27T01:40:00Z;0
45845;INCIDENTE;VITORIA;ES;BRASIL;2012-05-02T19:50:00Z;0
45849;INCIDENTE;SAO JOSE DO RIO PRETO;SP;BRASIL;2012-05-16T11:00:00Z;0
45850;INCIDENTE;SERRA;ES;BRASIL;2012-05-02T19:09:00Z;0
45853;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-05-10T14:50:00Z;0
45854;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-05-17T19:40:00Z;0
45856;INCIDENTE GRAVE;PRESIDENTE FIGUEIREDO;AM;BRASIL;2012-05-16T19:30:00Z;0
45857;ACIDENTE;SAO PAULO;SP;BRASIL;2012-05-18T10:17:00Z;1
45859;INCIDENTE GRAVE;AMARGOSA;BA;BRASIL;2012-05-19T13:40:00Z;2
45860;INCIDENTE;RIO BRANCO;AC;BRASIL;2012-05-24T03:10:00Z;0
45861;INCIDENTE;PARNAMIRIM;RN;BRASIL;2012-05-19T10:40:00Z;0
45862;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2012-05-18T17:56:00Z;0
45864;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;2012-03-17T17:30:00Z;0
45865;INCIDENTE;ITAPOLIS;SP;BRASIL;2012-05-18T19:45:00Z;0
45866;ACIDENTE;DRACENA;SP;BRASIL;2012-05-20T19:35:00Z;1
45867;INCIDENTE GRAVE;SAO PAULO;SP;BRASIL;2012-05-18T15:00:00Z;0
45887;INCIDENTE;JUNDIAI;SP;BRASIL;2012-05-24T19:23:00Z;0
45889;INCIDENTE;BOTUCATU;SP;BRASIL;2012-05-22T13:30:00Z;0
45890;ACIDENTE;IMBITUBA;SC;BRASIL;2012-05-20T17:40:00Z;0
45891;INCIDENTE GRAVE;TOLEDO;PR;BRASIL;2012-05-23T11:35:00Z;0
45892;INCIDENTE;CONFINS;MG;BRASIL;2012-05-16T17:50:00Z;0
45894;ACIDENTE;AFUA;PA;BRASIL;2012-05-16T12:10:00Z;0
45895;INCIDENTE;SALVADOR;BA;BRASIL;2012-05-17T09:55:00Z;0
45897;INCIDENTE;JUNDIAI;SP;BRASIL;2012-06-03T20:28:00Z;0
45898;INCIDENTE;JUNDIAI;SP;BRASIL;2012-06-01T16:54:00Z;0
45899;ACIDENTE;RIO CLARO;SP;BRASIL;2012-06-03T19:40:00Z;0
45900;ACIDENTE;SAO PAULO;SP;BRASIL;2012-06-02T12:29:00Z;1
45901;ACIDENTE;BELEM;PA;BRASIL;2012-06-01T15:08:00Z;0
45902;ACIDENTE;PONTA GROSSA;PR;BRASIL;2012-05-28T20:25:00Z;0
45903;INCIDENTE;GOIANIA;GO;BRASIL;2012-05-20T21:17:00Z;0
45904;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-05-31T00:03:00Z;0
45912;INCIDENTE GRAVE;MUCAJAI;RR;BRASIL;2012-05-04T19:30:00Z;0
45913;ACIDENTE;ALCANTARA;MA;BRASIL;2012-05-25T20:45:00Z;0
45914;ACIDENTE;MACAE;RJ;BRASIL;2012-06-06T21:35:00Z;0
45915;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-05-23T14:30:00Z;0
45916;INCIDENTE;RECIFE;PE;BRASIL;2012-05-25T18:00:00Z;0
45917;INCIDENTE;SALVADOR;BA;BRASIL;2012-06-11T19:30:00Z;0
45918;INCIDENTE;ILHEUS;BA;BRASIL;2012-06-05T18:34:00Z;0
45927;ACIDENTE;TATUI;SP;BRASIL;2012-05-26T12:30:00Z;0
45928;ACIDENTE;DELTA;MG;BRASIL;2012-05-27T14:00:00Z;0
45929;ACIDENTE;BELO HORIZONTE;MG;BRASIL;2012-05-26T11:00:00Z;0
45930;ACIDENTE;AQUIRAZ;CE;BRASIL;2011-12-29T12:00:00Z;0
45931;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;2012-06-12T18:40:00Z;0
45932;INCIDENTE GRAVE;GOIANIA;GO;BRASIL;2012-06-06T14:05:00Z;1
45933;ACIDENTE;BARAO DE MELGACO;MT;BRASIL;2012-06-05T20:30:00Z;0
45934;ACIDENTE;PACO DO LUMIAR;MA;BRASIL;2012-06-14T19:40:00Z;2
45935;INCIDENTE;GOIANIA;GO;BRASIL;2012-06-20T09:10:00Z;0
45936;ACIDENTE;SINOP;MT;BRASIL;2012-06-13T11:50:00Z;0
45937;ACIDENTE;CANARANA;MT;BRASIL;2012-06-22T14:00:00Z;0
45938;ACIDENTE;ALTO HORIZONTE;GO;BRASIL;2012-06-20T16:15:00Z;0
45939;ACIDENTE;UMUARAMA;PR;BRASIL;2012-05-30T19:00:00Z;0
45940;ACIDENTE;ALTO ALEGRE;RR;BRASIL;2010-06-09T15:00:00Z;0
45941;INCIDENTE GRAVE;SALTO DE PIRAPORA;SP;BRASIL;2012-05-25T20:15:00Z;0
45942;INCIDENTE;ARARAS;SP;BRASIL;2012-06-19T13:40:00Z;0
45943;INCIDENTE;VITORIA;ES;BRASIL;2012-06-07T12:00:00Z;0
45944;INCIDENTE;CAMPINAS;SP;BRASIL;2012-05-19T10:28:00Z;0
45945;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-06-13T21:00:00Z;0
45946;INCIDENTE;CABO FRIO;RJ;BRASIL;2012-06-11T14:50:00Z;0
45947;INCIDENTE;VITORIA;ES;BRASIL;2012-06-20T14:30:00Z;0
45948;INCIDENTE;JUNDIAI;SP;BRASIL;2012-06-25T15:18:00Z;0
45949;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2012-06-24T11:40:00Z;0
45950;INCIDENTE;SAO PAULO;SP;BRASIL;2012-05-26T19:30:00Z;0
45951;INCIDENTE;VITORIA;ES;BRASIL;2012-06-21T15:00:00Z;0
45952;INCIDENTE;COARI;AM;BRASIL;2012-06-21T12:15:00Z;0
45959;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-06-22T14:32:00Z;0
45960;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-06-23T19:01:00Z;0
45964;INCIDENTE;SAO PAULO;SP;BRASIL;2012-06-16T13:15:00Z;0
45972;INCIDENTE;CURITIBA;PR;BRASIL;2012-06-19T15:00:00Z;0
45973;INCIDENTE;MANAUS;AM;BRASIL;2012-06-22T14:30:00Z;0
45980;INCIDENTE;SALVADOR;BA;BRASIL;2012-06-07T18:24:00Z;0
45981;INCIDENTE;VARZEA GRANDE;MT;BRASIL;2012-06-13T10:51:00Z;0
45982;INCIDENTE;BELEM;PA;BRASIL;2012-06-15T00:06:00Z;0
45983;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-06-18T09:16:00Z;0
45985;INCIDENTE;GUARULHOS;SP;BRASIL;2012-06-21T13:55:00Z;0
45989;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-06-13T23:00:00Z;0
46019;INCIDENTE;SAO PAULO;SP;BRASIL;2012-06-29T01:35:00Z;0
46022;INCIDENTE;MOGI DAS CRUZES;SP;BRASIL;2012-06-22T20:20:00Z;0
46024;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;2012-07-01T11:05:00Z;0
46026;INCIDENTE GRAVE;BRASILIA;DF;BRASIL;2012-06-22T12:30:00Z;1
46029;INCIDENTE;COARI;AM;BRASIL;2012-06-28T12:00:00Z;0
46032;INCIDENTE;GUARULHOS;SP;BRASIL;2012-06-17T13:36:00Z;0
46036;INCIDENTE;BELEM;PA;BRASIL;2012-06-30T15:51:00Z;0
46038;ACIDENTE;BAURU;SP;BRASIL;2012-06-29T17:50:00Z;0
46042;INCIDENTE GRAVE;ARACATU;BA;BRASIL;2012-07-02T10:45:00Z;3
46043;INCIDENTE GRAVE;MARICA;RJ;BRASIL;2012-06-30T14:05:00Z;0
46045;ACIDENTE;PRATA;MG;BRASIL;2012-06-30T23:00:00Z;0
46046;INCIDENTE;MARINGA;PR;BRASIL;2012-07-01T12:30:00Z;0
46048;ACIDENTE;GUARULHOS;SP;BRASIL;2012-04-24T16:40:00Z;1
46049;INCIDENTE GRAVE;ITAPIRANGA;AM;BRASIL;2012-05-23T20:20:00Z;1
46052;INCIDENTE;COARI;AM;BRASIL;2012-04-21T13:05:00Z;0
46053;INCIDENTE;MACAE;RJ;BRASIL;2012-04-18T12:59:00Z;0
46055;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-04-25T20:24:00Z;0
46056;INCIDENTE;GUAIBA;RS;BRASIL;2012-04-15T12:05:00Z;0
46067;INCIDENTE;MACAE;RJ;BRASIL;2012-03-21T12:50:00Z;0
46068;INCIDENTE;RECIFE;PE;BRASIL;2012-04-25T11:26:00Z;0
46069;INCIDENTE;GUARULHOS;SP;BRASIL;2012-04-01T13:30:00Z;0
46070;INCIDENTE;TEIXEIRA DE FREITAS;BA;BRASIL;2012-04-29T20:20:00Z;0
46072;INCIDENTE;UBERABA;MG;BRASIL;2012-05-09T10:50:00Z;0
46073;INCIDENTE;GUARULHOS;SP;BRASIL;2012-07-03T02:55:00Z;0
46092;ACIDENTE;BOITUVA;SP;BRASIL;2012-07-09T17:00:00Z;7
46093;ACIDENTE;ESPINOSA;MG;BRASIL;2012-07-06T13:50:00Z;2
46094;ACIDENTE;ALTO GARCAS;MT;BRASIL;2012-07-07T14:30:00Z;0
46095;ACIDENTE;NOVA UBIRATA;MT;BRASIL;2012-07-04T14:35:00Z;0
46096;INCIDENTE;FOZ DO IGUACU;PR;BRASIL;2012-06-30T13:52:00Z;0
46098;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-07-10T20:25:00Z;0
46105;INCIDENTE;CAMPINAS;SP;BRASIL;2012-07-09T22:55:00Z;0
46106;INCIDENTE;VITORIA;ES;BRASIL;2012-06-22T12:28:00Z;0
46109;INCIDENTE;RECIFE;PE;BRASIL;2012-04-28T11:23:00Z;0
46110;INCIDENTE;GOIANIA;GO;BRASIL;2012-07-03T09:01:00Z;0
46111;INCIDENTE;RECIFE;PE;BRASIL;2012-05-03T11:28:00Z;0
46116;INCIDENTE;VARGINHA;MG;BRASIL;2012-06-19T19:54:00Z;0
46117;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-06-08T20:55:00Z;0
46152;ACIDENTE;ANGRA DOS REIS;RJ;BRASIL;2012-07-12T20:15:00Z;1
46153;ACIDENTE;UAUA;BA;BRASIL;2012-07-14T14:40:00Z;0
46154;INCIDENTE GRAVE;UBERABA;MG;BRASIL;2012-07-12T19:32:00Z;0
46155;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-06-30T15:40:00Z;0
46156;INCIDENTE;GOIANIA;GO;BRASIL;2012-07-03T11:55:00Z;0
46157;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2012-07-06T13:11:00Z;0
46158;INCIDENTE;BELEM;PA;BRASIL;2012-06-23T11:50:00Z;0
46159;INCIDENTE;SAO PAULO;SP;BRASIL;2012-07-11T19:50:00Z;0
46160;INCIDENTE;CARAUARI;AM;BRASIL;2012-07-13T11:40:00Z;0
46161;INCIDENTE;GUARULHOS;SP;BRASIL;2012-07-06T09:30:00Z;0
46170;ACIDENTE;BEBEDOURO;SP;BRASIL;2012-07-22T16:00:00Z;2
46171;ACIDENTE;MARICA;RJ;BRASIL;2012-07-24T19:15:00Z;0
46172;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-07-24T19:10:00Z;1
46173;ACIDENTE;IPIGUA;SP;BRASIL;2012-07-28T16:30:00Z;0
46178;ACIDENTE;GENERAL CARNEIRO;MT;BRASIL;2012-07-07T09:20:00Z;0
46179;ACIDENTE;SANTA FE DO SUL;SP;BRASIL;2012-07-16T12:00:00Z;0
46180;ACIDENTE;AURIFLAMA;SP;BRASIL;2012-06-16T19:30:00Z;0
46181;INCIDENTE GRAVE;JUNDIAI;SP;BRASIL;2012-07-23T18:55:00Z;0
46187;INCIDENTE GRAVE;BARRO DURO;PI;BRASIL;2012-07-21T11:35:00Z;4
46188;INCIDENTE GRAVE;JUNDIAI;SP;BRASIL;2012-07-29T14:46:00Z;0
46189;INCIDENTE;SAO PAULO;SP;BRASIL;2012-07-13T18:50:00Z;0
46190;INCIDENTE;LONDRINA;PR;BRASIL;2012-07-15T18:37:00Z;0
46191;INCIDENTE;MACAE;RJ;BRASIL;2012-07-16T11:42:00Z;0
46192;INCIDENTE;DOURADOS;MS;BRASIL;2012-07-20T10:02:00Z;0
46193;INCIDENTE;UIRAMUTA;RR;BRASIL;2012-07-23T13:20:00Z;0
46194;INCIDENTE;MACAE;RJ;BRASIL;2012-07-24T13:40:00Z;0
46195;INCIDENTE;SAO PAULO;SP;BRASIL;2012-07-29T15:05:00Z;0
46196;INCIDENTE;OSORIO;RS;BRASIL;2012-07-09T12:00:00Z;0
46197;INCIDENTE;OSORIO;RS;BRASIL;2012-06-26T17:00:00Z;0
46198;INCIDENTE;PIRACICABA;SP;BRASIL;2012-07-28T16:00:00Z;0
46199;ACIDENTE;TEFE;AM;BRASIL;2012-08-05T15:00:00Z;3
46200;ACIDENTE;GOIANIA;GO;BRASIL;2012-08-02T12:40:00Z;0
46201;ACIDENTE;ALTO ALEGRE;RR;BRASIL;2012-08-01T16:20:00Z;1
46202;ACIDENTE;JUIZ DE FORA;MG;BRASIL;2012-07-28T10:45:00Z;1
46209;INCIDENTE GRAVE;ALTAMIRA;PA;BRASIL;2012-08-04T10:10:00Z;2
46210;INCIDENTE;MACAE;RJ;BRASIL;2012-07-25T16:20:00Z;0
46211;INCIDENTE;PARAUAPEBAS;PA;BRASIL;2012-07-26T17:20:00Z;0
46212;INCIDENTE;CURITIBA;PR;BRASIL;2012-07-26T23:10:00Z;0
46213;INCIDENTE;CURITIBA;PR;BRASIL;2012-07-31T12:21:00Z;0
46214;INCIDENTE;MACAE;RJ;BRASIL;2012-07-22T19:21:00Z;0
46215;INCIDENTE;MACAE;RJ;BRASIL;2012-07-30T16:15:00Z;0
46216;INCIDENTE;JUNDIAI;SP;BRASIL;2012-08-03T20:00:00Z;0
46217;INCIDENTE;BRASILIA;DF;BRASIL;2012-08-01T10:33:00Z;0
46218;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-08-01T12:49:00Z;0
46219;INCIDENTE;BRASILIA;DF;BRASIL;2012-08-06T22:02:00Z;4
46253;ACIDENTE;ATIBAIA;SP;BRASIL;2012-08-16T14:45:00Z;0
46255;ACIDENTE;SANTA BARBARA D'OESTE;SP;BRASIL;2012-08-18T12:40:00Z;0
46256;ACIDENTE;BELO HORIZONTE;MG;BRASIL;2012-08-20T17:50:00Z;3
46257;ACIDENTE;JURUA;AM;BRASIL;2012-08-21T18:50:00Z;0
46258;ACIDENTE;ITAQUAQUECETUBA;SP;BRASIL;2012-08-19T18:05:00Z;0
46259;ACIDENTE;CAMPINAS;SP;BRASIL;2012-08-17T15:10:00Z;0
46260;ACIDENTE;TARUMIRIM;MG;BRASIL;2012-08-14T19:50:00Z;1
46261;ACIDENTE;PORTO SEGURO;BA;BRASIL;2012-08-08T18:50:00Z;1
46263;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;2012-08-17T15:15:00Z;3
46264;INCIDENTE GRAVE;COROMANDEL;MG;BRASIL;2012-08-20T17:40:00Z;0
46279;INCIDENTE GRAVE;ITAPOLIS;SP;BRASIL;2012-08-15T20:40:00Z;0
46280;INCIDENTE GRAVE;SAO SEPE;RS;BRASIL;2012-08-08T20:00:00Z;0
46281;INCIDENTE GRAVE;MANAUS;AM;BRASIL;2012-08-10T12:20:00Z;1
46282;INCIDENTE GRAVE;COARI;AM;BRASIL;2012-08-12T12:20:00Z;0
46296;INCIDENTE;SAO PAULO;SP;BRASIL;2012-08-25T21:10:00Z;0
46297;INCIDENTE;CONFINS;MG;BRASIL;2012-08-14T18:22:00Z;0
46298;INCIDENTE;CASCAVEL;PR;BRASIL;2012-08-12T18:00:00Z;0
46299;INCIDENTE;TATUI;SP;BRASIL;2012-08-08T15:00:00Z;0
46300;INCIDENTE;MOSSORO;RN;BRASIL;2012-08-08T14:30:00Z;2
46301;INCIDENTE;TERESINA;PI;BRASIL;2012-08-19T09:40:00Z;0
46302;INCIDENTE;CASCAVEL;PR;BRASIL;2012-08-20T16:55:00Z;0
46305;ACIDENTE;SAO PAULO;SP;BRASIL;2012-07-11T13:17:00Z;2
46306;INCIDENTE GRAVE;JUNDIAI;SP;BRASIL;2012-09-09T12:00:00Z;0
46307;ACIDENTE;GUARULHOS;SP;BRASIL;2012-09-13T01:30:00Z;0
46308;ACIDENTE;MIRANDA;MS;BRASIL;2012-09-07T19:10:00Z;0
46309;ACIDENTE;MACAPA;AP;BRASIL;2012-09-09T21:12:00Z;0
46310;ACIDENTE;ANGRA DOS REIS;RJ;BRASIL;2012-08-31T18:40:00Z;0
46311;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;2012-09-05T11:50:00Z;0
46312;INCIDENTE;CONFINS;MG;BRASIL;2012-09-02T10:55:00Z;0
46336;ACIDENTE;ATIBAIA;SP;BRASIL;2012-08-17T18:10:00Z;0
46337;ACIDENTE;ALTO PARAISO DE GOIAS;GO;BRASIL;2012-09-12T12:00:00Z;0
46338;ACIDENTE;BALSAS;MA;BRASIL;2012-09-12T20:50:00Z;0
46339;ACIDENTE;CARAGUATATUBA;SP;BRASIL;2012-07-26T12:00:00Z;0
46340;INCIDENTE GRAVE;UBERLANDIA;MG;BRASIL;2012-09-16T17:40:00Z;0
46341;INCIDENTE;BACABAL;MA;BRASIL;2012-09-18T10:24:00Z;0
46342;INCIDENTE;UBATUBA;SP;BRASIL;2012-09-03T16:40:00Z;0
46344;INCIDENTE;BODOQUENA;MS;BRASIL;2012-08-20T05:50:00Z;0
46345;INCIDENTE;CAMPINAS;SP;BRASIL;2012-08-17T15:05:00Z;0
46346;INCIDENTE;SAO PAULO;SP;BRASIL;2012-08-19T18:30:00Z;0
46347;INCIDENTE;JUNDIAI;SP;BRASIL;2012-08-12T15:15:00Z;0
46348;INCIDENTE;SAO PAULO;SP;BRASIL;2012-08-21T00:30:00Z;0
46349;INCIDENTE;GOIANIA;GO;BRASIL;2012-08-23T00:00:00Z;0
46350;INCIDENTE;BRASILIA;DF;BRASIL;2012-08-28T18:30:00Z;0
46354;ACIDENTE;ITAMARAJU;BA;BRASIL;2012-09-19T23:00:00Z;0
46356;ACIDENTE;TAPIRAMUTA;BA;BRASIL;2012-09-22T15:50:00Z;3
46358;INCIDENTE;FORTALEZA;CE;BRASIL;2012-09-15T22:44:00Z;0
46359;INCIDENTE;VITORIA;ES;BRASIL;2012-09-18T17:00:00Z;0
46362;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-09-18T20:00:00Z;0
46368;ACIDENTE;SAO PAULO;SP;BRASIL;2012-09-24T11:00:00Z;0
46371;INCIDENTE;ITUPEVA;SP;BRASIL;2012-09-15T17:30:00Z;0
46373;INCIDENTE GRAVE;PARAUAPEBAS;PA;BRASIL;2012-09-21T11:55:00Z;1
46377;INCIDENTE;RIO BRANCO;AC;BRASIL;2012-09-22T13:25:00Z;0
46378;INCIDENTE GRAVE;BARREIRAS;BA;BRASIL;2012-09-22T16:40:00Z;0
46379;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-09-22T09:15:00Z;0
46411;ACIDENTE;BELEM;PA;BRASIL;2012-09-23T18:35:00Z;1
46412;ACIDENTE;ILHEUS;BA;BRASIL;2012-09-24T01:55:00Z;0
46413;ACIDENTE;UBERLANDIA;MG;BRASIL;2012-09-24T17:00:00Z;0
46414;ACIDENTE;UBATUBA;SP;BRASIL;2012-09-25T15:00:00Z;0
46415;ACIDENTE;FOZ DO IGUACU;PR;BRASIL;2012-09-25T14:35:00Z;2
46416;ACIDENTE;SAO BORJA;RS;BRASIL;2012-09-28T21:38:00Z;0
46417;ACIDENTE;LONDRINA;PR;BRASIL;2012-09-24T17:10:00Z;0
46418;ACIDENTE;GUIRATINGA;MT;BRASIL;2012-09-07T13:30:00Z;0
46419;ACIDENTE;CANTA;RR;BRASIL;2012-09-24T08:00:00Z;0
46431;ACIDENTE;CAMPINAS;SP;BRASIL;2012-10-13T22:55:00Z;0
46432;ACIDENTE;SANTA CRUZ DO ARARI;PA;BRASIL;2012-10-08T13:30:00Z;3
46433;INCIDENTE;MARICA;RJ;BRASIL;2012-10-10T20:33:00Z;0
46434;ACIDENTE;JUQUIA;SP;BRASIL;2012-10-03T11:00:00Z;3
46435;ACIDENTE;PALMEIRA;PR;BRASIL;2012-08-21T20:15:00Z;3
46436;ACIDENTE;ARAGUAINA;TO;BRASIL;2012-08-22T13:00:00Z;0
46437;ACIDENTE;AGUA CLARA;MS;BRASIL;2012-08-25T11:30:00Z;2
46438;INCIDENTE GRAVE;ARTUR NOGUEIRA;SP;BRASIL;2012-10-02T11:10:00Z;0
46439;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;2012-10-03T16:33:00Z;0
46443;INCIDENTE GRAVE;TEFE;AM;BRASIL;2012-10-03T12:35:00Z;1
46444;ACIDENTE;PAUINI;AM;BRASIL;2012-08-22T18:51:00Z;3
46445;INCIDENTE GRAVE;CATANDUVA;SP;BRASIL;2012-10-07T15:30:00Z;3
46446;INCIDENTE GRAVE;CASCAVEL;PR;BRASIL;2012-09-28T17:30:00Z;1
46448;INCIDENTE GRAVE;CALDAS NOVAS;GO;BRASIL;2012-10-11T11:00:00Z;0
46449;ACIDENTE;PORTO ALEGRE;RS;BRASIL;2012-10-10T19:13:00Z;0
46450;INCIDENTE GRAVE;NOVO ARIPUANA;AM;BRASIL;2012-09-24T13:30:00Z;0
46451;INCIDENTE GRAVE;CAMPINAS;SP;BRASIL;2012-08-30T19:25:00Z;1
46452;INCIDENTE;LONDRINA;PR;BRASIL;2012-09-23T21:26:00Z;0
46453;INCIDENTE;NAVEGANTES;SC;BRASIL;2012-09-25T13:00:00Z;0
46454;INCIDENTE;BOA VISTA;RR;BRASIL;2012-09-26T10:00:00Z;0
46455;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-09-26T13:37:00Z;0
46456;INCIDENTE;SALVADOR;BA;BRASIL;2012-09-27T22:30:00Z;0
46471;INCIDENTE;CARAUARI;AM;BRASIL;2012-10-10T15:30:00Z;0
46472;INCIDENTE;JOAO PESSOA;PB;BRASIL;2012-10-10T17:59:00Z;0
46473;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;2012-10-01T22:19:00Z;0
46474;INCIDENTE;GUARULHOS;SP;BRASIL;2012-10-05T19:38:00Z;0
46475;INCIDENTE;CAMPO GRANDE;MS;BRASIL;2012-10-09T17:22:00Z;0
46476;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-10-05T18:00:00Z;0
46477;INCIDENTE;CRUZEIRO DO SUL;AC;BRASIL;2012-09-23T19:40:00Z;0
46478;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2012-09-25T21:55:00Z;0
46479;INCIDENTE;LONDRINA;PR;BRASIL;2012-10-04T22:05:00Z;0
46480;INCIDENTE;GOIANIA;GO;BRASIL;2012-10-05T17:09:00Z;0
46481;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2012-10-09T21:27:00Z;0
46484;INCIDENTE;BRASILIA;DF;BRASIL;2012-10-11T16:45:00Z;0
46485;INCIDENTE;PORTO SEGURO;BA;BRASIL;2012-10-14T20:40:00Z;0
46486;INCIDENTE;TERESINA;PI;BRASIL;2012-10-14T00:09:00Z;0
46487;INCIDENTE;BRASILIA;DF;BRASIL;2012-10-16T20:00:00Z;0
46495;INCIDENTE;CURITIBA;PR;BRASIL;2012-09-28T15:00:00Z;0
46496;ACIDENTE;SOROCABA;SP;BRASIL;2012-10-31T16:30:00Z;0
46497;ACIDENTE;PORTO ALEGRE;RS;BRASIL;2012-10-24T12:05:00Z;0
46498;ACIDENTE;SENTO SE;BA;BRASIL;2012-10-25T13:00:00Z;1
46499;ACIDENTE;CAMPINA VERDE;MG;BRASIL;2012-10-27T19:30:00Z;0
46512;ACIDENTE;JABOTICABAL;SP;BRASIL;2012-10-25T15:00:00Z;0
46513;ACIDENTE;SAO SEBASTIAO DA BOA VISTA;PA;BRASIL;2012-10-23T12:40:00Z;0
46514;ACIDENTE;CAMPO GRANDE;MS;BRASIL;2012-10-20T15:00:00Z;0
46515;INCIDENTE;RECIFE;PE;BRASIL;2012-09-28T23:15:00Z;0
